Band,Lyrics,Song,Test_Artist
Rascal Flatts,"I should be out in that driveway stopping you
Tears should me rolling down my cheek
And I don't know why I'm not falling apart like I usually do
And how the thought of losing you is not killin' me
I feel bad...

That I can stand here strong
Cold as stone
Seems so wrong
I can't explain it
Maybe it's just
I've cried so much
I'm tired, and I'm numb
Baby, I hate it
I feel bad
That I don't feel bad

I could let myself be angry over wasted time
Sad about just throwing love away
Yeah, I almost wish my heart was breakin'
But I can't lie
All I want to do is turn the page
I feel bad...

That I can stand here strong
Cold as stone
Seems so wrong
I can't explain it
Maybe it's just
I've cried so much
I'm tired, and I'm numb
Baby, I hate it
I feel bad
That I don't feel bitter, alone
(It's time to...) I just feel it's time
It's time to move on
I just got to move on, and on, and on, and on

Yeah

Maybe it's just
I've cried so much
I'm tired, and I'm numb
Oh baby, I hate it
I feel bad
That I don't feel bad
No, I don't feel bad",I Feel Bad,0
Elvis Presley,"Seven lonely days and a dozen towns ago
I reached out one night and you were gone
Don't know why you'd run, what you're running to or from
All I know is I want to bring you home

So I'm walking in the rain, thumbin' for a ride
On this lonely Kentucky back road
I've loved you much too long, my love's too strong
To let you go, never knowing what went wrong

Kentucky rain keeps pouring down
And up ahead's another town that I'll go walking through
With the rain in my shoes, searchin' for you
In the cold Kentucky rain
In the cold Kentucky rain

Showed your photograph to some old gray bearded men
Sitting on a bench outside a general store
They said, ""Yes, she's been here"", but their memory wasn't clear
Was it yesterday? No, wait the day before

Finally got a ride, with a preacher man who asked
""Where you bound on such a cold, dark afternoon?""
As we drove on through the rain, as he listened I explained
And he left me with a prayer that I'd find you

Kentucky rain keeps pouring down
And up ahead's another town that I'll go walking through
With the rain in my shoes, searchin' for you
In the cold Kentucky rain
In the cold Kentucky rain

In the cold Kentucky rain
In the cold Kentucky rain
In the cold Kentucky rain",Kentucky Rain [Original Version],0
Johnny Cash,"There once was a man and he couldn't cry 
He hadn't cried for years and for years
Napalmed babies, movie love stories
For instance could not produce tears
As a child he had cried as all children will
Then at some point his tear ducts all ran dry
Grew to be a man, it all hit the fan
Things got bad, but he couldn't cry

His dog got ran over, his wife up and left him
After that he got sacked from his job
Lost his arm in the war, was laughed at by a whore
Ah, but still not a sniffle or sob

Well, his novel was refused, and his movie was panned
His big Broadway show was a flop

He got sent off to jail, you guessed it, no bail
Oh, but still not a dribble or a drop

In jail he was beaten, bullied and buggered
And made to make license plates
Water and bread was all he was fed
Not once did a tear stain his face

Doctors were called in, scientists, too
Theologians were last and practically least

They all agreed sure enough, this is no cream puff
Oh, but in fact an insensitive beast

He was taken from the jail and placed in a place
For the insensitive and the insane
He made a lot of friends and he played a lot of chess
And he cried every time it would rain

Once it rained forty days and it rained forty nights
And he cried and he cried and he cried and he cried

On the forty first day, he passed away
He just dehydrated and died

He went up to heaven, located his dog
After that, he rejoined his arm
Below all the critics, they took it all back
Cancer robbed the whore of her charm

His ex-wife died of stretch marks 
His ex-employer went broke
The theologians were finally found out

Right down to the ground, the jail house burned down
And the earth suffered perpetual drought",The Man Who Couldn't Cry,0
Fabulous Disaster,"I don't think I'll recover
I don't think I'll return
You took my heart, broke it in two
Then made me watch it burn
I'm really on my own now
I feel so all alone
I get that sinking feeling
I won't be coming home

Nightliner 
Nightliner

You made me realize
All that I have to learn
You opened up my eyes
Now I deserve a turn
I get all choked up thinking
We coulda had it all
Instead you cut the rope
And enjoyed watching me fall

Nightliner
Nightliner",Nightliner,0
Stomu Yamashta,"When you're caught, the other side
Take a look and maybe start
To take up your life again
Crossing the line
Through the gate, what words to say
Demon takes your breath away
Hear your heart, don't be afraid
Passing through time
Spinning around the axis of a dream
Possibilities aren't always what they seem
Reject them and all your choices will be free
Crossing the line

Turn upon the winding stair
Past the door that isn't there
You have come you know not where
Passing through time
Walk along the narrow road
Where the ghost gives up his mind
You can catch the thread of time
Crossing the line
Spinning around the axis of a dream
Possibilities aren't always what they seem
Reject them and all your choices will be free
Crossing the line",Crossing the Line,0
Atomic Kitten,"If you like to see me cause you want to
That's ok
Cause I can make you feel like you do everyday
You're the one I need the most
Shout it out from coast to coast
I will never be the same, baby
Again and again and again

You just turn me on
On and on and on
You just turn me on
On and on and on
On and on

Can't you think that I just couldn't wait to be with you
Must have been destiny that you would call me too
You're the one who's right for me
I'm the only one you need
Baby, when you call my name
Again and again and again

You just turn me on
On and on and on
You just turn me on
On and on and on
On and On

Turn me on
On and on
Turn me on
On and on

You just turn me on
On and on and on
You just turn me on
On and on and on",Turn Me On,0
Ariel Camacho,"Si yo no me he peleado con la envidia
Díganme porque me andan buscando
Según yo echarle ganas día con día
No es ofensa menos es un pecado
Ya me dijeron las malas lenguas
Que no les gusto verme gastando

Yo nomas le he buscado a la vida
Por cierto como le he batallado
Corro riegos si es por mi familia
Que en la mesa no falte el bocado
Si el brillo se mira en mi presente
Es porque sufrí mucho el pasado

No vengo a darle gusto a la gente
Pero por las buenas he ayudado
Y no me siento tan diferente
Porque mis bolsillos he llenado
Y mientras que siguen con el pleito
Me dedico a seguir trabajando

Y si quieren voltear las tortillas

No metan las manos en el plato
Si no traen cuchara ni se sirvan
Pa los envidiosos no hay reparto
Si quieren sembrar tiren semillas
Milpa ajena no es pa andar robando
Yo no traigo queso pa las ratas

Solo tiros que me andan sobrando
Aviso a los perros abrelatas
Que mi carne vienen olfateando
Su mejor defensa son las patas
Aquí no andan tirándole a los patos
No vengo a darle gusto a la gente
Pero por las buenas he ayudado
Y no me siento tan diferente
Porque mis bolsillos he llenado
Y mientras que siguen con el pleito
Me dedico a seguir trabajando",El  Pleito,0
Leona Lewis,"Angels lift you off the ground
I've got shadows weighing me down
Still you believe, you believe in me
I wish I could feel that way

You can trust so easily
I can't give you all of me
Stay holding on, when you should be gone
I wish I was that brave

You go to war for love like a soldier
I wanna run away
You're never scared to walk through the fire
I wish I had your faith
I turned away knowing my heart could break
I'm so afraid to lay down my armor
I'm not brave, I'm not brave

Keep my shield up constantly
Stop these arrows piercing me
Now I don't know how, how to put it down
I wish I was that brave

You go to war for love like a soldier
I wanna run away
You're never scared to walk through the fire
I wish I had your faith
I turned away knowing my heart could break
I'm so afraid to lay down my armor
I'm not brave, I'm not brave

Still you believe, you believe in me
I wish I was that brave

You go to war for love like a soldier
I wanna run away
You're never scared to walk through the fire
I wish I had your faith
I turned away knowing my heart could break
I'm so afraid to lay down my armour
I'm not brave, I'm not brave

I'm not brave, I'm not brave",Brave,0
Tim Kliphuis,"Embrace me, my sweet embraceable you!
Embrace me, you irreplaceable you!

Just one look at you
My heart grew tipsy in me,
You and you alone
Bring out the gypsy in me! 

I love all, the many charms about you!
Above all, I want my arms about you! 

Don't be a naughty baby,
Come to papa, come to papa, do!
My sweet embraceable you!",Embraceable You,0
Molotov,"Ese mamarrano come cacahuates
Pide pizarrín pero no invita a sus cuates
En la escuela le apodaban el come quesadillas
Se come los melones sin quitarles las semillas
Ese marranete se atora en el retrete
Y cada que lo veo es una foto diferente
Se mira en el espejo se pone consternado
Se quita la playera es un tamal mal amarrado

Cerdo, no me llames cerdo (mueve tu puerco)

Le piachen las pastas se mete tallarines
Debajo de su almohada encontrarás los tin larines
Pasea por los pasillos de los supermercados
Comiendo bocadillos que le ofrecen los empleados
Antes de viajar por cada cachete
El chofer del autobús se lo cobra como flete
Le quita el migajón a todos los bolillos
Para después guardarlo y comerlo de sus bolsillos

Cerdo, no me llames cerdo (mueve tu puerco)

En una ocasión tuvo un encuentro con el loco
Porque mientras el paseaba le grito cintura bachoco
A causa de las memelas y de los ricos pambazos
Este cerdo bofarrón tiene dos potentes brazos
Al loco se lo echó con todos sus huesitos
Por la fuerza que le dan millón y medio de gansitos
Sin embargo era felíz, felíz y muy tranquilo
Porque se seguía comiendo bocadillos de medio kilo
Le gustan submarinos, le gustan choco roles
Les hace agujeritos pa' meterle los frijoles
Mc trios de big mac, mc trios de mc tocino
Le llevan a su casa dotación de ricolino

Cerdo, no me llames cerdo (mueve tu puerco)",Cerdo,0
Renaissance,"Gold - said the man to the many
I want money and I'll make it grow
I will count my worth in gold - wealth untold
I'll sell my soul - Midas Man 
Sold - said the man to the many
Work for me, I'll only steal your time
I will count my money out, there's no doubt
I'll sell my soul - Midas Man - Midas Man
[Chorus:]
I'll take from the blind and I'll get up ahead
I'll sneak up behind and I'll steal
I'll take all that you have
And then all that you've concealed
I'll take anything I can get - I'll make you
I'll break you and I'll make you sweat
Nothing is worth nothing unless it's
Made for Midas Man
Gold - said the man to the many
Pots of gold are all I want from you
Quarter time for treble days the only way
To sell your soul - Midas Man - Midas Man
[Chorus]
Midas - Midas - Midas Man",Midas Man,0
Ice Cube,"Women they're good for nothing no maybe one thing
To serve needs to my ding-a-ling
I'm a man who loves the one-night stand
Cause after I do ya
Huh I never knew ya
Cause to kick it man it gives me the fits
They wanna lay with they nose under your armpits
Ice Cube won't wait so give it up cow
After we do it you can go home now
I'm a brother with a big long...

First of all let me tell you my name it's Yo-Yo
When down on a girl first the fist and that's a no-no
Yo-Yo thinks the kitchen sink should be thrown in
Niggas be scheming and fiending to stick the bone in
No, Yo-Yo's not a hoe or a whore
And if that's what you're here for
Exit through the door
There's more
To see of me but you're blind so
Women like me are fading brothers in the 9-0

Ay what up buttercupper Miss Yo-Yo
I know you like to rap and like to flow so
But when it comes to hip-hop this is a man's world
Stay down and play the playground you little girl

What you're saying I don't consider it as rapping
Cause you're on rewind and I'm the new what's-happening
It never fails I'll always get respect
And you lose so take a rain check

Hell no cause you know that I'm first and you're second
If it wasn't for me you probably be pregnant
And barefoot complaining that your back is aching
Shaking and faking while I'm bringing home the bacon

Well you're mistaken
It's not going that far
I make brothers like you play the back yard
You used to flow with the title but I took it
Bring home the bacon but find another hoe to cook it

Damn it look it
Cause you're talking a lot of bull

Well I'm not your puppet so don't even try to pull

This is a man's world thank you very much

But it wouldn't be a damn thing without a woman's touch

Ah Miss Yo-Yo so what gives
I hear females always talkin about women's lib
Well get your own crib
And stay there
Instead of having more babies for the welfare
Cause if you don't I'll label you a gold digger
The name is Ice Cube you know that I ain't the nigga
For you to look at when your hair get nappy
So take a piece of the pole and be happy

Hell no because to me you're not a thriller
You come in the room with your three-inch killer
Thinking you can do damage to my backbone
Leave your child in the yard until it's full-grown
I'm a put it like this my man
Without us your hand would be your best friend
So give us credit like you know you should
If I don't look good you don't look good

I doubt it baby cause we're still most dominant

But you don't know how funky that I can get

This is a man's world thank you very much

But it wouldn't be a damn thing without a woman's touch

Man women I put a lot of fear in em
Cause I had it up to here with em
Drink a beer with em
No way cause I can only deal with em about an hour every day
Yeah if you know what I mean baby

Well I guess now that I think about it I think maybe
If you was more of a man instead of faking it
Women deserve the credit when they're making it

Yeah so what's the problem

Well I think we solved it
I know they know the best male from who's doggin it

Yeah I admit you can flow

Well that's true

But you see I'm a pro with the bank too

Yeah I can see you got it good

Oh that I know

But you see you're not better than Yo-Yo
The brand-new intelligent black lady

You're kinda dope but you still can't fade me

So what up then

Girl what you tryin to do

To prove a black woman like me can bring the funk through

This is a man's world thank you very much

But it wouldn't be a damn thing without a woman's touch

Or a big butt...",It's a Man's World,0
Charles Trénet,"Dors mon petit frère
Maman n'est pas là
Elle est en Belgique
Elle est aux Pays-Bas
Elle est aux Amériques
Un jour, elle reviendra

Dors mon petit frère
Quand tu dormiras
Moi, j'irai voir Lucile
Elle m'attend en bas
Moi, j'irai voir Lucile
Je lui prendrai le bras
Car j'aime bien les filles
J'ai quinze ans, moi

Dors mon petit frère
Quand tu seras grand
Tu verras la Belgique
Tu verras les Pays-Bas
Tu iras aux Amériques
Et là-bas, là-bas
Tu retrouveras Maman
En marchant, en marchant
Tu retrouveras Maman
En marchant longtemps",Berceuse,0
Royal Festival Pops Orchestra,"I hear a bird, Londonderry bird,
It well may be he's bringing me a cheering word.
I hear a breeze, a River Shanon breeze,
It well may be it's followed me across the seas.
Then tell me please

How are things in Glocca Morra?
Is that little brook still leaping there?
Does it still run down to Donny cove?
Through Killybegs, Kilkerry and Kildare?

How are things in Glocca Mora?
Is that willow tree still weeping there?
Does that lassie with the twinklin' eye
Come smilin' by and does she walk away,

Sad and dreamy there not to see me there?
So I ask each weepin' willow and each brook along the way,
And each lass that comes a-sighin' too ra lay
How are things in Glocca Morra this fine day?",How Are Things in Glocca Morra?,0
Oscar Peterson,"Ooh

Lord, dear Lord above, God almighty,
God of love, please look down and see my people through.

I believe that God put sun and moon up in the sky.
I don't mind the gray skies
'cause they're just clouds passing by.

Heaven is a goodness time. 
A brighter light on high.

Do unto others as you would have them do to you.

And have a brighter by and by.

Lord, dear Lord above, God almighty,
God of love, please look down and see my people through.

I believe God is now, was then and always will be.
With God's blessing we can make it through eternity.

Lord, dear Lord above, God almighty,
God of love, please look down and see my people through.",Come Sunday,0
Chris Hawkins,"Oh yeah, alright
Hah yeah yeah, listen up 
Who's to say it's easy 
Sometimes life's not fair 
I've heard some say 
Just knock the door will open 
And when it does 
You'll find love standing there 
And if it's true I'm knockin' 
Come open up the door 
My heart's been right here waiting 
For someone to adore 
Well if it's true, I'm knockin' 
Come open up the door 
My heart's been right here waiting 
For someone to adore 
Say if it's true 
In sight we have two choices 
And it's told me to do or die 
And every word he speaks makes me certain 
Beyond the door's life's reason why 
And if it's true I'm knockin' 
Come open up the door 
My heart's been right here waiting 
For someone to adore 
Well if it's true, I'm knockin' 
Come open up the door 
My heart's been right here waiting 
For someone to adore
Knock and the door will open 
The door will open 
Look and you will find it 
Look and you will find it 
For certain it's true 
For me and for you 
When love comes and knocks 
Here's the right thing to do 
And if it's true I'm knockin' 
Come open up the door 
My heart's been right here waiting 
For someone to adore 
Well if it's true, I'm knockin' 
Come open up the door 
My heart's been right here waiting 
For someone to adore
C'mon, knock on the door 
It will open, I'm knockin' 
Please open up the door yeah 
My heart's been right here waiting 
Someone to adore 
Ask me what I want 
Peace of mind 
Ask me what I don't 
Waste of (my) time 
Tell me that it's true 
And you will find me knockin'",I'm Knockin',0
Dire Straits,"I am Jeremiah Dixon
I am a Geordie boy
A glass of wine with you, sir
And the ladies I'll enjoy
All Durham and Northumberland
Is measured up by my own hand
It was my fate from birth
To make my mark upon the earth

He calls me Charlie Mason
A stargazer am I
It seems that I was born
To chart the evening sky
They'd cut me out for baking bread
But I had other dreams instead
This baker's boy from the west country
Would join the Royal Society

We are sailing to Philadelphia
A world away from the coaly Tyne
Sailing to Philadelphia
To draw the line
A Mason-Dixon Line

Now you're a good surveyor, Dixon
But I swear you'll make me mad
The West will kill us both
You gullible Geordie lad
You talk of liberty
How can America be free
A Geordie and a baker's boy
In the forests of the Iroquois

Now hold your head up, Mason
See America lies there
The morning tide has raised
The capes of Delaware
Come up and feel the sun
A new morning has begun
Another day will make it clear
Why your stars should guide us here

We are sailing to Philadelphia
A world away from the coaly Tyne
Sailing to Philadelphia
To draw the line
A Mason-Dixon Line",Sailing to Philadelphia,0
George Morgan,"If you've got two or three minutes well I'd like to tell you a story
It's a story about a preacher
And there's a lotta stories about a lotta preachers
But this story that I wanna tell you is about a protectoral preacher
Who went over seas to fight a war
Now this is a war forgot and not for any country
And he fought a long long time and he won a whole lot of souls
But finally this preacher got old and he was coming home
He just happened to be on the same ship with someone
Whom we call a famous celebry
When the boat docked there were thousands there to meet the celebrity
And they carried him off of his shoulders
But you there wasn't no one there to meet the preacher
And he looked into the heavens and said Lord did you forget me
And it seemed like the heavens broke open
And he said no son I didn't forget but you must remember you're not home yet

You're not home you're not home you're not home yet
I can still hear my Lord's voice ringing
There'll be a crowd to greet you a choir of angels to meet you
I didn't forget but son you're not home yet
I didn't forget but son you're not home yet




",You're Not Home Yet,0
Eko Fresh,"Hahaha
Ratet mal wer wieder Zurück ist
Ey, ey ich fick sie ah, auf Whisky ah
German Dream Maskulin in dein Ohr
Rapper sind schwul ich habe den Jacky im Blut
Und einen draufgesetzt als wäre es der Elektrische Stuhl
Hör zu
Komme in deine Villa mit Freezy rein nisste mich ein GD style
Komme mit Cem goldener Benz ficke die Rapper sie folgen dem Trend
Eyy ich bekomm' nur fürchtende Blicke, den ich spiel mit dem Feuer, wie Zirkus-Artisten
Mal im Anzug mal in Jeans mal in Frankfurt mal in Wien
Ich bin ein Schwarzkopf so wie du ihn auf Schampooflaschen siehst
Alter hast du was zu ziehen? Fick die Kripo, fick die Drogen
Ich hau Klitschko jetzt zu Boden, ich bin Vito Corleone ah
Wir sind uns sehr ähnlich wie erzählen von der Straße
Doch was uns unterscheidet ich Lebe was ich sage
Rapper reden doch ich schlage, gegen ihre Nasen
Ich bring German Dream zurück und die Labels kommen blasen

Ihr könnt es nicht fassen, das hab ich in ein paar Jahren erbaut
Leiste den Widerstand, man, ich bring überragenden Sound
German Dream ich komme rein und disse die Anderen weg
Geht in Acht, denn ich komme und ficke das ganze Geschäft
German Dream und ich seh' wie die Anderen die Augen rollen
Ist doch klar, denn wenn ich ihr wär würd' ich das auch nich' wollen
German Dream, das beste in Germany, denn der Banger trägt nur Gucci und Burberry

Gd die Kingz Freezey gewinnt
Kann man mal hör'n ob die Dreamer hier sind
Schreibe soviel, reime mit Stil
Aufrufe Steigen auf meinem Profil
Bleibe so Real Nutten im Leib, Frippy die Mic zum Beat in den Scheiß
Scheine mein Ziel ratter dich weg packe den Ek in Plattengeschäft
Ein Camp aufgemacht, Farid Bang rausgebracht
Ein Straßenjungen genommen und ein Champ drauß gemacht
Hab sein Zugticket genommen und ein Benz drauß gemacht
All die Hater und Fronter ich hab Fans draus gemacht
Summer cem was geht ab du bist der nächste der kommt EK Der Don
Ich führe jetzt mein Label gekonnt
Ich bin wie eine Get wie eine Get mit tilla tiquila und wieder im Chat
Dein Liebhaber meint das ich Widerlich rapp? Er sieht aber ein es gibt niemand wie EK
Der typ von der Mac im Bundesgebiet, pumpe den Beats verdunkelte gees, die Beats im gepäck
Schon einige Mal, es bleibt keine Wahl nur der Heile Grahl
Früher nur belächelt endlich etabliert
Ich fühl euch nicht so wie mein Handy nicht vibriert
Mic Mord
Ich schick dich in die Walachei - Reitsport 
Ich sitze auf dem Wallach high
Der Downloader enttarnt, wir kacken auf dein Urteil
Mit dir würd ich mir im Video nicht mal mehr ne Uhr teilen

Ihr könnt es nicht fassen, das hab ich in ein paar Jahren erbaut
Leiste den Widerstand, man, ich bring überragenden Sound
German Dream ich komme rein und disse die Anderen weg
Geht in Acht, denn ich komme und ficke das ganze Geschäft
German Dream und ich seh' wie die Anderen die Augen rollen
Ist doch klar, denn wenn ich ihr wär würd' ich das auch nich' wollen
German Dream, das beste in Germany, denn der Banger trägt nur Gucci und Burberry

Gd alle anderen Crews sind fake 
Was willst du tun wenn der Banger vor deinem Turbos Steht
F A R alle anderen Crews sind Fake 
Ich fahre Benz während ihr in der U-Bahn schläft

Eyyo GD alle anderen Crews sind fake 
Wir sind die Angesagten wenn man auf dem Schulhof geht
Eko alle andren crews sind fake 
Oh ja ich sitze im Hotel und esse Putensteak

Ihr könnt es nicht fassen, das hab ich in ein paar Jahren erbaut
Leiste den Widerstand, man, ich bring überragenden Sound
German Dream ich komme rein und disse die Anderen weg
Geht in Acht, denn ich komme und ficke das ganze Geschäft
German Dream und ich seh' wie die Anderen die Augen rollen
Ist doch klar, denn wenn ich ihr wär würd' ich das auch nich' wollen
German Dream, das beste in Germany, denn der Banger trägt nur Gucci und Burberry",Gd Anthem,0
Good Riddance,"I feel like I'm not wanted here
And I wonder what I'm living for
Discerning eyes are burning me
They make me feel like an outlaw

Do you need a uniform
To see the band tonight
Are the people here for fun
Or maybe looking for a fight

You can't come in if you don't look right
Doesn't the music make it right
It seems fashion keeps the youth confined
We have missed the whole idea
I thought we listened with our ears
But we keep them closed with fear

Brutality and snobbery
Will keep the cults at war
It's just music why such hate
There's nothing to be solved at all

You can't come in if you don't look right
Doesn't the music make it right
It seems fashion keeps the youth confined
We have missed the whole idea
I thought we listened with our ears
But we keep them closed with fear

You can't come in if you don't look right
Doesn't the music make it right
It seems fashion keeps the youth confined
We have missed the whole idea
I thought we listened with our ears
But we keep them closed with
Keep them closed with
Keep them closed with
Fear



",Outlaw,0
Seth Gueko,"Capuché, Cagoulé, Moustaché
Lunettes de Soleilé, Brushingé
Broliqué, blah Blah!

RS4 replaqué avec le Giro
On est tous reblazé le co-pilote c'est De Niro
Tu chipotes, on t'ligote comme un gigot
Tu gigotes, coup de tatane dans les organes génitaux
On a tous des capuches sur le Chiro
On roule à toute berzingue
Rafale de dragés dans ta carlingue
Ce soir, on fait la bringue aux frais de la Brinks
Poto sort le Guig's, que l'convoyeur y craque son String ouais
Même la cagoule elle sort du pressing
Reste pas devant la banque avec les warnings
Bourlingue ou va te faire
Instoppable comme un char de guerre
Intordable en affaire comme une barre de fer

Cache ton visage, c'est le son des capuches
Mets des gants sur tes paluches, c'est le son des capuches
Pousse le son, hoche la tête, c'est le son des capuches
Casse ta puce, v'la l'arnouche, va y avoir du grabuge
Pour pas qu'les voisins t'accusent, c'est le son des capuches
Mets des gants sur tes paluches, c'est le son des capuches
Pousse le son, hoche la tête, c'est le son des capuches
Le son des capuches, Le son des capuches
Enfourailler, fou à lier, Zdedededex
Quand faut y aller, faut y aller, Zdedededex
Quand faut y aller, faut y aller, Zdedededex

Pleins phares, feux anti Brouillard
Flingues dans l'accoudoir, tu fais du stop avec un mouchoir
Manque de pot, il fait tout noir, t'as la gueule du mouchard
On va t'soutirer le code de ta carte, avec le jeu du foulard
Wé, alors tout le monde fout sa capuche
On s'donne une heure pour ramasser un maximum de billets
À vos glocks, prêts, feu, braquez, Zblexx !
Cocktaïl Molotov, incendies criminels
Braquos amateurs sapés en haute couture sicilienne
On r'fait la déco avec des bastos XXL
Vous allez r'trouver la banquière pendue avec son string ficelle

Cache ton visage, c'est le son des capuches
Mets des gants sur tes paluches, c'est le son des capuches
Pousse le son, hoche la tête, c'est le son des capuches
Casse ta puce, v'la l'arnouche, va y avoir du grabuge
Pour pas qu'les voisins t'accusent, c'est le son des capuches
Mets des gants sur tes paluches, c'est le son des capuches
Pousse le son, hoche la tête, c'est le son des capuches
Le son des capuches, Le son des capuches
Enfourailler, fou à lier, Zdedededex
Quand faut y aller, faut y aller, Zdedededex
Quand faut y aller, faut y aller, Zdedededex

Vito touts noirs, vitres teintées
On r'trouve à poil dans la forêt de Saint Germain en Laye
Les mains en l'air, où est la monnaie
On veut tout rafler
Tu fais l'fou, oublie pas qu'on t'a photographié
Si y a une panne de Senss-é, on t'siphonne le coco
Halls d'entrée enfumés, ça pilonne le popo
Ça dépouille pendant Devenlay tricote le Croco
Commission rogatoire, keufs habillés en clodos
22 v'la les perdreaux, caca monte au cerveau
Un képi, une plaque sur l'pectoraux, ça joue les taureaux
Les riches créront les ghettos, ma mère créa Seth Gueko
Dieu a créé l'homme, Smith & Wesson les rendra égaux

Cache ton visage, c'est le son des capuches
Mets des gants sur tes paluches, c'est le son des capuches
Pousse le son, hoche la tête, c'est le son des capuches
Casse ta puce, v'la l'arnouche, va y avoir du grabuge
Pour pas qu'les voisins t'accusent, c'est le son des capuches
Mets des gants sur tes paluches, c'est le son des capuches
Pousse le son, hoche la tête, c'est le son des capuches
Le son des capuches, Le son des capuches
Enfourailler, fou à lier, Zdedededex
Quand faut y aller, faut y aller, Zdedededex
Quand faut y aller, faut y aller, Zdedededex",Le Son des Capuches,0
Don Campbell,"As around the sun the earth knows she's revolving
And the rosebuds know to bloom in early may
Just as hate knows love's the cure
You can rest your mind assure
That I'll be loving you always

As now can't reveal the mystery of tomorrow
But in passing will grow older every day
Just as all that's born is new
You know what I say is true
That I'll be loving you always

(Until the rainbow burns the stars out in the sky)
Always
(Until the ocean covers every mountain high)
Always
(Until the dolphin flies and parrots live at sea)
Always
(Until we dream of life and life becomes a dream)

Did you know that true love asks for nothing
No no her acceptance is the way we pay
Did you know that life has given love a guarantee
To last through forever and another day

Just as time knew to move on since the beginning
And the seasons know exactly when to change
Just as kindness knows no shame
Know through all your joy and pain
That I'll be loving you always

As today I know I'm living
But tomorrow could make me the past
But that I mustn't fear
For I'll know deep in my mind
The love of me I've left behind
'Cause I'll be loving you always

(Until the day is night and night becomes the day)
Always
(Until the trees and seas just up and fly away)
Always
(Until the day that eight times eight times eight is four)
Always
(Until the day that is the day that are no more)
Did you know you're loved by somebody
(Until the day the earth starts turnin' right to left)
Always
(Until the earth just for the sun denies itself)
I'll be lovin' you forever
(Until dear mother nature says her work is through)
Always
(Until the day that you are me and I am you)
Always
(Until the rainbow burns the stars out in the sky
Until the ocean severs every mountain high)
Always mm mm

We all know sometimes life hates and troubles
Can make you wish you were born in another time and space
But you can bet your lifetimes that and twice it's double
That God knew exactly where he wanted you to be placed
So make sure when you say you're in it, but not of it
You're not helpin' to make this earth
A place sometimes called hell
Change your words into truths
And then change that truth into love
And maybe our children's grandchildren
And their great grandchildren will tell
I'll be loving you until the rainbow burns the stars out in the sky",As,0
Royal Tailor,"Two steps beyond the edge
I can't undo this leap of faith
Takes my breath away
So high above the ground
You've got me hanging in mid air
Between here and there
Now all I have is You

I'm not afraid
I know I'm safe
It's a chance but my choice is made
I'm not alone
You won't let go
And I know through it all
You hold me in the freefall

If I just believe my eyes
I'd see I should be terrified
But I'm so alive
I don't know how or when
But I believe that You'll come through
Lord, I'm trusting You
Can't wait to see what You will do

I'm falling, I'm falling, I'm falling

You got me falling from the sky with no parachute
Thinking I can fly but I know it's You
Got me up here, no fear, no tears
Mind's clear 'cause I know You're here
Can't wait to see what You will do",Freefall,0
Nightwish,"All the same take me away
We're dead to the world

The child gave thought to the poet's world
Gave comfort to the fallen
(Heartfelt, lovelorn)

Remaining, yet still uninvited
Those words scented my soul
(Lonely soul, ocean soul)

It's not the monsters under your bed
It is the man next door
That makes you fear, makes you cry,
Makes you cry for the child
All the wars are fought among those lonely men
Unarmed, unscarred

I don't want to die a scarless man
A lonely soul
(Tell me now what to do)

I studied silence to learn the music
I joined the sinful to regain innocence

Heaven queen, cover me
In all that blue
Little boy, such precious joy
Is dead to the world

Heaven queen, carry me
Away from all pain
All the same take me away
We're dead to the world

Dead, silent, constant
Yet always changing
My favorite view of this world

As he died, he will return to die in me again
Weaving the cloth,
Giving birth to the century child
Who gave his life not for the world
But for me, innocence reborn once more

Heaven queen, carry me
Away from all pain
All the same take me away
We're dead to the world

Heaven queen, cover me
In all that blue
Little boy, such precious joy
Is dead to the world

Heaven queen, carry me
Away from all pain
All the same take me away
We're dead to the world
We're dead to the world",Dead to the World,0
