Band,Lyrics,Song,Test_Artist
Tinie Tempah,"I just can't stop the feeling
Don't seem to go away
So if I hurt your feelings
Don't blame it all on me

I just can't stop the feeling
(Nothing else to say)
And now they're here to stay
So if I hurt your feelings
(Don't take it the wrong way)
It's just because I'm

Oh la la la la, la la la la la
Oh la la la la, la la la frisky
Oh la la la la, la la la la la
Oh la la la la, la la la frisky

I think I found a winner
With no ring around her finger
Her dress from all saints
But I think I've found a sinner

I think her pals are with her
Who's your girlfriend downin' liquor
If I tell her I'm a boxer
Would she let me down her knickers

I wanna pick her up
Pin her down
She gon' be waking up my neighbors
If I bring her round

Where I'm from if you're famous
You don't go to tinsel town
Pose for a picture smile
The fashionista's out

They say her best days
It cool to take her picture
Girl you better keep your distance
I just wanna have eh eh

I'm on a mission
I don't even wanna kiss her
Honey I won't even miss ya
When I'm done with ya eh eh

I just can't stop the feeling
(Nothing else to say)
Don't seem to go away
So if I hurt your feelings
(Don't take it the wrong way)
It's just because I'm

Oh la la la la, la la la la la
Oh la la la la, la la la frisky
Oh la la la la, la la la la la
Oh la la la la, la la la frisky

Would you risk it for a chocolate biscuit?
Would you risk it for a chocolate biscuit?

Yeah, I'm suspicious
She looks delicious
She likes to talk a lot
That's why I call her Trisha

Her nails are manicured
Her hair has been conditioned
Don't worry 'bout her race
She ain't it in no competition

She should be on television
Or on the radio singing
I would be the first to watch
And I would be the first to listen

I would put her in positions
Like the mission
From my staircase to her kitchen
Leave her twitchin', twitchin', twitchin', twitchin'

They say her best days
It cool to take her picture
Girl you better keep your distance
I just wanna have eh eh

I'm on a mission
I don't even wanna kiss her
Honey I won't even miss ya
When I'm done with ya eh eh

I just can't stop the feeling
(Nothing else to say)
Don't seem to go away
So if I hurt your feelings
(Don't take it the wrong way)
It's just because I'm

Oh la la la la, la la la la la
Oh la la la la, la la la frisky
Oh la la la la, la la la la la
Oh la la la la, la la la frisky

Oh la la la la, la la la la la
Oh la la la la, la la la frisky
Oh la la la la, la la la la la
Oh la la la la, la la la frisky

Oh la la la la, la la la la la
Oh la la la la, la la la frisky
Oh la la la la, la la la la la
Oh la la la la, la la la frisky

I'm out of control
It's taking its toll
We still got a long way to go
I don't want to take a 
But I am made for this
So let's take a risk

I'm out of control
It's taking its toll
We still got a long way to go
I don't want to take a 
But I am made for this
So let's take a risk

Frisky
Frisky

It's one of feeling, yeah
It's one of feeling, yeah
Frisky

It's one of feeling, yeah
Frisky
It's one of feeling, yeah, yeah, yeah

I think I found a winner
With no ring around her finger
Her dress from all saints
But I think I've found a sinner

I think her pals are with her
Who's your girlfriend downin' liquor
If I tell her I'm a boxer
Would she let me down her knickers

I wanna pick her up
Pin her down
She gon' be waking up my neighbors
If I bring her round

Where I'm from if you're famous
You don't go to tinsel town
Pose for a picture smile
The fashionista's out",Frisky,0
The Bogmen,"See the rain dancing on the snow
It writes the names of all the people going
to their graves, walking one by one into the sun
A traffic jam in the middle of the day
Headlights are on - I wonder where they're going?
I stop to ask but no one wants to say
I want to know - I want to know
Nothing is fixed and the wind is sweeping
Sweeping up the bodies that litter the earth
See the rain dancing on the snow
It writes the names of all the children coming from their graves,
crawling one by one out from the sun 
more Bogmen Lyrics 
",Raga,0
Buddy Rich,"I've got the world on a string, sittin' on a rainbow
Got the string around my finger
What a world, what a life, I'm in love!
I've got a song that I sing

I can make the rain go, anytime I move my finger
Lucky me, can't you see, I'm in love
Life is a beautiful thing, as long as I hold the string
I'd be a silly so and so, if I should ever let go

I've got the world on a string, sittin' on a rainbow
Got the string around my finger
What a world, what a life, I'm in love
 
Life is a beautiful thing, as long as I hold the string
I'd be a silly so and so, if I should ever let go
I've got the world on a string, sittin' on a rainbow
Got the string around my finger
What a world
Man this is the life 
And now I'm so in love!",I've Got the World on a String,0
Kelli Ali,"Honey, don't talk to me about money
Your diamonds and guns and your bullshit
Vive la rock 'n' roll

Baby, fuck M.T.V.
That ain't nothin', nothin' to me
Give me somethin', to liberate my soul

Where's the love? where's the love?
Inside the melody that's lickin' your speakers
Where's the love? where's the love?
I hope somebody's gonna stand up and teach us

People, the leaders are leadin' us nowhere
They're rapin' our world and we don't care
Vive la rock 'n' roll

People, it's time to stand up and start speakin'
Yeah shake up the devil you're keepin'
Before they take it all

Where's the love? where's the love?
Inside the melody that's lickin' your speakers
Where's the love? where's the love?
I hope somebody's gonna stand up and teach us
Some days I can't believe my eyes I'm so speechless

Honey honey honey honey
Yeah yeah yeah yeah

Where's the love? where's the love?
Inside the melody that's lickin' your speakers
Where's the love? where's the love?
I hope somebody's gonna stand up and teach us
Where's the love? where's the love?
Inside the melody that's lickin' your speakers
Where's the love? where's the love?
Some days I can't believe my eyes I'm so speechless",Speakers,0
Tove Lo,"Where did you go?
What?
I'm lost
I don't know, I don't know where I am
I don't know",Fire Fade [Chapter II],0
Rita Lee,"Tudo por amor!
Han! Han!
Tudo por amor!

Compre o mundo inteiro
Meu bem!
Se isso lhe deixa feliz
Vá morar no estrangeiro
Meu bem!
Torrar os dólares do seu país
Você faz tudo por dinheiro
Eu faço tudo por amor

Que grana é bom
Eu sei que é
Ninguém disse que não
Mas viver só pra isso
Não dá pé
Até faz mal pro coração
Você só pensa em dinheiro
Eu só penso em amor

Tudo por amor!
Eu faço tudo por amor
Tudo por amor!
Por amor! Han!

Vender a alma por dindim
Prá comprar sua Ferrari
Sonho de consumo
É tão chinfrim
Um belo dia
Cê vai se Ferrari
Não me venha com seu money
Que se dane!
Eu quero amor

Tudo por amor!
Eu faço tudo por amor
Tudo por amor!
Por amor! Han!!

Me cansa a beleza
Meu bem!
Sua grife de milionário
Abre logo uma igreja
Meu bem!
Um banco, um bordel, um ranário
Você faz tudo por dinheiro
Eu faço tudo por amor

Tudo por amor! Han! Han!
Tudo por amor! Han!",Tudo Por Amor [Can't Buy Me Love],0
Archipelago,"Round like a circle in a spiral, like a wheel within a wheel
Never ending or beginning on an ever spinning reel
Like a snowball down a mountain, or a carnival balloon
Like a carousel that's turning running rings around the moon
Like a clock whose hands are sweeping past the minutes of its face
And the world is like an apple whirling silently in space
Like the circles that you find in the windmills of your mind!
 
Like a tunnel that you follow to a tunnel of its own
Down a hollow to a cavern where the sun has never shone
Like a door that keeps revolving in a half forgotten dream
Or the ripples from a pebble someone tosses in a stream
Like a clock whose hands are sweeping past the minutes of its face
And the world is like an apple whirling silently in space
Like the circles that you find in the windmills of your mind!
 
Keys that jingle in your pocket, words that jangle in your head
Why did summer go so quickly, was it something that you said?
Lovers walking along a shore and leave their footprints in the sand
Is the sound of distant drumming just the fingers of your hand?
Pictures hanging in a hallway and the fragment of a song
Half remembered names and faces, but to whom do they belong?
When you knew that it was over you were suddenly aware
That the autumn leaves were turning to the color of her hair!
Like a circle in a spiral, like a wheel within a wheel
Never ending or beginning on an ever spinning reel
As the images unwind, like the circles that you find 
In the windmills of your mind!",Windmills of Your Mind,0
Lana Lane,"It was a Monday
A day like any other day
I left a small town
For the Apple in decay

It was my destiny
It's what we needed to do
They were telling me
I'm telling you

I was inside looking outside
The millions of faces
But still I'm alone
Waiting, hours of waiting
Paying a penance
I was longing for home

I'm looking out for the two of us
I hope we'll be here when they're through with us

I was inside looking outside
Oh the millions of faces

But still I'm alone
Waiting, hours of waiting
I could feel the tension
I was longing for home

I'm looking out for the two of us
And I hope we'll be here when they're through with us
I'm coming home

Monday, sad, sad Monday
She's waiting for me
But I'm a long, long way from home

Sad, sad Monday
She's waiting for me
But I'm a long, long way from home

Sad, sad Monday
Oh she's waiting for me
But I'm a long, long way from home",Long Long Way from Home,0
Johnny Cash,"Last week, uh, in Nashville, Bob Dylan, one of the top writers
Well, I don't need to tell you who Bob Dylan is
The greatest writer of our time was at our house, and
He and I sat down and wrote a song together
Let me see if I can find that damn thing, I'll sing it for you
Yeah, here it is. It's called Wanted Man
Do you know the introduction Bob? OK

Wanted man in California,
Wanted man in Buffalo
Wanted man in Kansas City,
Wanted man in Ohio

Wanted man in Mississippi,
Wanted man in ol' Cheyenne

Wherever you might look tonight you might see this wanted man

I might be in Colorado,
Or Georgia by the sea
Working for some man who may not know at all who I might be

If you ever see me coming and if you know who I am
Don't you breathe it to nobody 'cause you know I'm on the lamb

Wanted man by Lucy Watson,
Wanted man by Jeannie Brown
Wanted man by Nellie Johnson,
Wanted man in this next town

I've had all that I wanted of a lot of things I've had
And a lot more than I needed of some things that turned out bad

I got sidetracked in El Paso,
Stopped to get myself a map
Went the wrong way in Pleura with Juanita on my lap

And I went to sleep in Shreveport,
Woke up in Abilene
Wonderin' why the hell I'm wanted at some town half way in between

Wanted man in Albuquerque,
Wanted man in Syracuse
Wanted man in Tallahassee,
Wanted man in Baton Rouge

There's somebody set to grab me
Anywhere that I might be
And wherever you might look tonight
You might get a glimpse of me

Wanted man in California,
Wanted man in Buffalo
Wanted man in Kansas City,
Wanted man in Ohio

Wanted man in Mississippi,
Wanted man in ol' Cheyenne

Wherever you might look tonight you might see this wanted man",Wanted Man,0
Big Ali,"NEW YORK, LONDON, MIAMI
MAKE IT ASHOT AS IT CAN BE
FRANCE, DANCE SOME MORE
CHINA TO SINGAPORE
KINGSTON, LIGHT UP A SPLIFF
THIS IS AS ILL AS IT GETS
GLOBIAL NO LONGER LOCAL MUSIC BI-COSTAL
INTERNATIONAL WE SMASHING UP EVERY DISCOTECH
I GOT YOU WILDING BUT YOU AIN'T SEEN NOTHING YET
PLANET TO PLANET WE SLAM IT  JUST LIKE A BASKETBALL
THIS IS THE ANTHEM DAMN IT UNIVERSAL PARTY Y'ALL


IT IS A UNIVERSAL PARTY
EVERYONE COME FEEL THE CHANGE
EVERYONE IS ON A CHAIN NOW
MOVIN LEFT TO RIGHT WE SWAY
BIG ALI SAY TO FEEL THE CHANGE
THIS IS WHAT GRAMPS MARTIN SAY
IT IS A UNIVERSAL PARTY
EVERYONE COME JOIN THE CHANGE


PUSH IT GET ON THE FLOOR
DANCE TIL YA FEET GET SORE
MUSIC THIS IS THE MOVEMENT
WELCOME TO THE REVOULTION
FROM EARTH TO SATURN
LET'S MAKE IT HAPPEN
GALIXESIES UNKNOWN
LET'S GET IT ON
DANCE
JUMP IS THE STYLE
PEOPLE GET UP AND GET WILD
BEATS BANG IN DA SPEAKERS
PUMP THE SYSTEM
BLOW THE TWEETERS
LET'S SEND A SIGNAL
TO EVERYBODY
YOUR ALL INVITED
LET'S HAVE A PARTY



THE TIME IS NOW
WERE GONNA SHOUT
COME FEEL IT
CAN YOU FEEL IT
THE TIME IS NOW
WERE GONNA SHOUT
COME FEEL IT
FEEL THE CHANGE YEAH",Universal Party,0
